Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004241-000007,F1,15.83261,-5.78656,287,active,,,Ellen Milnes,5/7/2019,no,104,67,electrical_pump,,80,,generator,,,8,pvc,85.0-97.0,12,,porous,37,,,,,,11,16/03/2019,22.4,7,5,,,,,,,,,,,,,Yield good. Never dries. Water quality good.
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004242-000008,F2,15.83063,-5.79302,287,active,,,Ellen Milnes,5/7/2019,no,120,70,electrical_pump,,85,,generator,,,8,pvc,92.0-104.0,12,,porous,45,,,,,,11,16/03/2019,16.8,6.8,5,,,,,,,,,,,,,Yield good. Never dries. Water quality good.
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004243-000009,F3,15.84589,-5.79622,284,active,,,Ellen Milnes,5/7/2019,no,,,electrical_pump,,,,generator,,,6,pvc,,,,porous,15,,,,,,11,,,,5,,,,,,,,,,,,,Yield good. Never dries. Water quality good.
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004244-000010,F4,15.84693,-5.79256,278,active,,,Ellen Milnes,5/7/2019,no,106,68,electrical_pump,,80,,generator,,,6,pvc,90,NaN,,porous,15,,,,,,11,,,,5,,,,,,,,,,,,,Yield good. Never dries. Water quality good.
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004245-000011,F5,15.84219,-5.78483,283,active,,no,Ellen Milnes,5/7/2019,no,106,67,electrical_pump,,80,,generator,,,6,pvc,,,,porous,17,,,,,,11,,,,5,,,,,,,,,,,,,"Yield good. Never dries. Water quality good.
Screened area 92.0"
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004246-000012,F6,15.83821,-5.81194,293,inactive,10/11/2018,,Ellen Milnes,5/7/2019,no,120,76,electrical_pump,,83,,generator,,,8,pvc,94.0-117.0,23,,porous,51,,,,,,,7/11/2018,39,,5,,,,,,,,,,,,,
MRT,Mauritania,MRTs004241,M'Bera,,MRT-MRTs004247-000013,LWF/FLM,15.8299,-5.79422,295,active,,,Ellen Milnes,5/7/2019,no,,,electrical_pump,,,,generator,,,,pvc,,,,porous,13,,,,,,,,,,5,,,,,,,,,,,,,Yield good. Never dries. Water quality good.
