Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
CMR,Cameroon,CMRs004589,Minawao,F1S2,CMR-CMRs004589-021,Unknown,10.56203333,13.86026667,601,active,,,,,no,,,hand_pump,India Mark II,,,,,,,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs004589,Minawao,F1F,CMR-CMRs004589-023,Unknown,10.55868333,13.86161667,597,active,27/09/2014,,,,no,39.85,19.56,hand_pump,India Mark II,24,,,,,5,pvc,27.0-39.0,12,,fractured_rock,1,,,,,,8,19/10/2014,996,7.64,0,,,,,0.019,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1K,CMR-CMRs004589-024,Unknown,10.56593333,13.86176667,599,active,14/10/2014,,,,no,41,6.74,hand_pump,India Mark II,,,,,,5,pvc,28.0-40.0,12,,fractured_rock,1.3,,,,,,8,25/10/2014,652,7.23,0,,,,,0.02,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1I,CMR-CMRs004589-025,Unknown,10.56308333,13.86191667,599,active,16/10/2014,,,,no,35.8,17.46,hand_pump,India Mark II,,,,,,5,pvc,29.0-35.0,6,,fractured_rock,1,,,,,,8,18/10/2014,607,7.58,0,,,,,0.01,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1A,CMR-CMRs004589-026,Unknown,10.56066667,13.86275,597,active,29/09/2014,,,,no,45.7,19.07,hand_pump,India Mark II,27,,,,,5,pvc,"21.5-27.5, 39.0-45.0",12,,fractured_rock,1.1,,,,,,8,22/10/2014,710,7.3,0,,,,,0.01,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1J,CMR-CMRs004589-027,Unknown,10.55825,13.86338333,595,active,5/10/2014,,,,no,40,17.69,hand_pump,India Mark II,25,,,,,5,pvc,32.0-38.0,6,,fractured_rock,0.85,,,,,,8,18/10/2014,909,7.4,0,,,,,0.008,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1E,CMR-CMRs004589-028,Unknown,10.56536667,13.8634,595,active,14/10/2014,,,,no,37.6,3.36,hand_pump,India Mark II,,,,,,5,pvc,23.0-29.0,6,,fractured_rock,0.75,,,,,,8,16/10/2014,523,7.45,0,,,,,0.012,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,FS8,CMR-CMRs004589-029,Unknown,10.55548333,13.86363333,591,active,,,,,no,,,hand_pump,India Mark II,,,,,,5,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs004589,Minawao,F2A,CMR-CMRs004589-030,Unknown,10.56055,13.8647,596,active,20/10/2014,,,,no,41.6,16.88,hand_pump,India Mark II,,,,,,5,pvc,30.0-36.0,6,,fractured_rock,1.4,,,,,,8,27/10/2014,855,7.32,0,,,,,0,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,FS6,CMR-CMRs004589-031,Unknown,10.55901667,13.86668333,591,active,,,,,no,,,hand_pump,India Mark II,,,,,,5,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs004589,Minawao,FS5,CMR-CMRs004589-032,Unknown,10.56081667,13.86678333,292,active,,,,,no,,,hand_pump,India Mark II,,,,,,5,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs004589,Minawao,FS7,CMR-CMRs004589-033,Unknown,10.5575,13.8693,595,active,,,,,no,,,hand_pump,India Mark II,,,,,,5,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs004589,Minawao,F19,CMR-CMRs004589-010,Unknown,10.53805556,13.85194444,592,active,30/03/2015,,,,no,43,16.7,hand_pump,India Mark II,,,,,,5,pvc,"19.4-25.4, 31.2-37.2",12,,fractured_rock,0.85,,,,,,8,20/04/2015,189,7.36,,,,,,,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,F1G,CMR-CMRs004589-020,Unknown,10.5599,13.86001667,603,active,17/10/2014,,,,no,39.6,17.69,hand_pump,India Mark II,,,,,,5,pvc,28.0-34.0,6,,fractured_rock,1.5,,,,,,8,29/10/2014,869,7.5,0,,,,,0.005,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao,Piezometre2,CMR-CMRs004589-000034,Unknown,10.563361,13.863183,593,inactive,24/05/2015,,,,no,43,15.03,,,,,,,,4.921,pvc,18.4-24.3,5.9,,fractured_rock,0.7,,,,,,8,30/06/2015,105.2,7.43,5,,,,,,,,,,,,,Forage Piezometre. Aucune pompe n'est installee dessus 
CMR,Cameroon,CMRs004589,Minawao/Gawar,F2 (Ourozoel),CMR-CMRs004589-018,Unknown,10.574539,13.860119,605,active,30/04/2015,no,"Kadessou Djarmatna, Wash Officer",3/6/2020,no,53,8.3,hand_pump,India Mark II,,,,,,5,pvc,35.1-47.1,12,,fractured_rock,1.6,,,,,,8,20/05/2020,100,7,0,,,,,0,,,,,,,,Forage UNHCR
CMR,Cameroon,CMRs004589,Minawao/Gawar,FS4,CMR-CMRs004589-022,Unknown,10.563633,13.8611,601,inactive,,no,"Kadessou Djarmatna, Wash Officer",3/6/2020,no,,,hand_pump,India Mark II,,,,,,5,pvc,,,,fractured_rock,,,,,,,8,,,,,,,,,,,,,,,,,Forage UNICEF
CMR,Cameroon,CMRs005228,Ngam Site,F 6,CMR-CMRs005228-001,Unknown,6.73152778,14.56866667,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,UNICEF
CMR,Cameroon,CMRs005228,Ngam Site,F 5,CMR-CMRs005228-002,Unknown,6.73047222,14.56869444,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,HCR
CMR,Cameroon,CMRs005228,Ngam Site,F 2,CMR-CMRs005228-003,Unknown,6.73366667,14.56905556,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,HCR
CMR,Cameroon,CMRs005228,Ngam Site,F1,CMR-CMRs005228-004,Unknown,6.73497222,14.56986111,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,HCR
CMR,Cameroon,CMRs005228,Ngam Site,F 4,CMR-CMRs005228-005,Unknown,6.73177778,14.57075,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,UNICEF
CMR,Cameroon,CMRs005228,Ngam Site,F 3,CMR-CMRs005228-006,Unknown,6.73283333,14.57080556,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,HCR
CMR,Cameroon,CMRs005228,Ngam Site,F 7,CMR-CMRs005228-007,Unknown,6.73158333,14.57161111,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,HCR
CMR,Cameroon,CMRs005228,Ngam Site,F 11,CMR-CMRs005228-008,Unknown,6.72805556,14.57252778,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,UNICEF
CMR,Cameroon,CMRs005228,Ngam Site,F 8,CMR-CMRs005228-009,Unknown,6.73122222,14.57283333,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,PLAN CAMEROUN
CMR,Cameroon,CMRs005228,Ngam Site,F 9,CMR-CMRs005228-010,Unknown,6.72952778,14.57297222,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,UNICEF
CMR,Cameroon,CMRs005228,Ngam Site,F 10,CMR-CMRs005228-011,Unknown,6.72836111,14.57358333,,active,,,,,no,,,hand_pump,India Mark II,,,,,,4.5,pvc,,,,,,,,,,,10,10/12/2015,,,,,,,,,,,,,,,,UNICEF
CMR,Cameroon,CMRs008564,Ngarisongo,F3,CMR-CMRs008564-001,Unknown,3.55263889,15.05753889,574,active,25/07/2015,,,,no,48,27,hand_pump,India Mark II,36,,,N/A,,4.5,pvc,29.3-42.1,12.8,,,0.7,,,,,,10,8/2/2016,253,5.26,0,,,,0.2,0.005,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs008564,Ngarisongo,F2,CMR-CMRs008564-002,Unknown,3.55411111,15.05813889,572,active,9/3/2014,,,,no,53,,hand_pump,India Mark II,,,,N/A,,4.5,pvc,36.0-44.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log.)
CMR,Cameroon,CMRs008564,Ngarisongo,F1,CMR-CMRs008564-003,Unknown,3.55319444,15.05844444,573,active,28/08/2014,,,,no,58,,hand_pump,India Mark II,,,,N/A,,4.5,pvc,26.9-38.7,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log.)
CMR,Cameroon,CMRs004024,Timangolo,F9,CMR-CMRs004024-001,Unknown,4.63131,14.54411889,710,active,14/12/2014,,,,no,32,12.1,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,20.2-31.0,10.8,,,0.7,,,,,,10,26/12/2014,27.7,5.08,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F7,CMR-CMRs004024-002,Unknown,4.61607,14.54555,718,active,10/12/2014,,,,no,35,14.98,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,23.2-34.0,10.8,,,1,,,,,,10,14/12/2014,33.3,5.61,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F3,CMR-CMRs004024-003,Unknown,4.61961806,14.54599083,720,active,,,,,no,54,19,hand_pump,India Mark II,31,,,N/A,,4.5,pvc,24.0-45.5,21.5,,,1.29,,,,,,10,17/07/2014,221,6.9,13,,,,0,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F2,CMR-CMRs004024-004,Unknown,4.62086111,14.54608333,719,active,,,,,no,52,18,hand_pump,India Mark II,28,,,N/A,,4.5,pvc,36.5-66.5,30,,,1.38,,,,,,10,17/07/2014,216,7.3,9,,,,0,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F11,CMR-CMRs004024-005,Unknown,4.61724,14.54618,723,active,20/12/2014,,,,no,36,11.8,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,24.2-35.4,11.2,,,1.2,,,,,,10,26/12/2014,23.5,5.29,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F1,CMR-CMRs004024-006,Unknown,4.62218722,14.54653444,719,active,,,,,no,55,24,hand_pump,India Mark II,35,,,N/A,,4.5,pvc,38.0-59.0,21,,,1.29,,,,,,10,17/07/2014,216,7.28,8,,,,0,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F5,CMR-CMRs004024-007,Unknown,4.61808389,14.54661667,719,active,,,,,no,50,15,hand_pump,India Mark II,29,,,N/A,,4.5,pvc,30.0-50.0,20,,,1.3,,,,,,10,31/07/2014,149,7.2,8.7,,,,0,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F4,CMR-CMRs004024-008,Unknown,4.61996694,14.54751194,719,active,,,,,no,50,19,hand_pump,India Mark II,25,,,N/A,,4.5,pvc,26.0-46.0,20,,,1.3,,,,,,10,17/07/2014,154,7.3,5.7,,,,0,,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F6,CMR-CMRs004024-009,Unknown,4.61678,14.54785556,720,active,6/11/2014,,,,no,42,12.52,hand_pump,India Mark II,27,,,N/A,,4.5,pvc,29.5-41.3,11.8,,,0.7,,,,,,10,10/12/2014,24.1,5.96,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F10,CMR-CMRs004024-011,Unknown,4.55013,14.54887,718,active,15/12/2014,,,,no,37,9.56,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,19.9-28.0,8.1,,,1,,,,,,10,6/1/2015,52.7,5.62,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F12,CMR-CMRs004024-012,Unknown,4.61847,14.54887,715,active,23/12/2014,,,,no,32,15.37,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,17.6-29.4,11.8,,,0.7,,,,,,10,9/1/2015,17.37,5.52,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F13,CMR-CMRs004024-013,Unknown,4.62281083,14.54930556,712,active,24/12/2014,,,,no,30,15.8,hand_pump,India Mark II,27,,,N/A,,4.5,pvc,17.2-29.0,11.8,,,0.7,,,,,,10,11/5/2015,225,6.5,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
CMR,Cameroon,CMRs004024,Timangolo,F8,CMR-CMRs004024-010,Unknown,4.61797,14.54804,719,active,11/12/2014,,,,no,33,10.6,hand_pump,India Mark II,24,,,N/A,,4.5,pvc,21.2-32.0,10.8,,,1.1,,,,,,10,26/12/2014,36.8,5.18,0,,,,,0,,,,,,,,Forage UNHCR. (Attachments: Borehole Log. Pumping test. )
