Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs004662,Ayilo ,Ayilo Ext 7,UGA-UGAs004662-001,Unknown,3.28930556,31.92780556,738,active,9/4/2014,,,,no,51,,hand_pump,,21,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo ,Ayilo Ext 2,UGA-UGAs004662-002,Unknown,3.28536111,31.92897222,737,active,11/4/2014,,,,no,51,,hand_pump,,21,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo ,Ayilo Ext 5,UGA-UGAs004662-003,Unknown,3.28063889,31.92986111,730,active,20/04/2014,,,,no,54,,hand_pump,,21,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo ,Ayilo Camp,UGA-UGAs004662-004,Unknown,3.28472222,31.94527778,777,active,16/03/2013,,,,no,87,14.83,hand_pump,,54,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-005,Unknown,3.28919444,31.92786111,732,active,4/2/2014,,,,no,51,0,hand_pump,U2,21,,,,,5,pvc,,,,fractured_rock,2,,,,,,12,,480,7.5,1.2,,,,0.1,0.009,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-006,Unknown,3.28533333,31.92894444,734,active,4/4/2014,,,,no,51,0,hand_pump,U2,21,,,,,5,pvc,,,,fractured_rock,2,,,,,,12,,465,7.4,3.8,,,,1.2,0.007,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-007,Unknown,3.28063889,31.92983333,740,active,4/12/2014,,,,no,54,0,hand_pump,U2,21,,,,,5,pvc,,,,fractured_rock,1.5,,,,,,12,,476,7.6,0.94,,,,0.4,0.008,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-008,Unknown,3.29533333,31.93986111,756,active,30/03/2014,,,,no,78.3,5.82,hand_pump,U2,72,,,,,5,pvc,,,,fractured_rock,0.85,,,,,,12,,393,6.97,1,,,0.02,0.03,0.004,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-009,Unknown,3.29677778,31.94252778,756,active,30/03/2014,,,,no,69,8.8,hand_pump,U2,54,,,,,5,pvc,,,,fractured_rock,0.8,,,,,,12,,634,6.95,1,,,0.09,0.03,0.003,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,Deep borehole,UGA-UGAs004662-010,Unknown,3.28466667,31.94525,778,active,4/11/2014,,,,no,84,14.83,hand_pump,U2,54,,,,,5,pvc,,,,fractured_rock,,,,,,,12,,452,7,1.4,,,,0.8,0.006,,,,,,,,
UGA,Uganda,UGAs004662,Ayilo 1,DWD-69441,UGA-UGAs004662-000011,DWD-69441,3.2875,31.92834,724,active,29/10/2018,no,Ellen Milnes,27/02/2020,no,124,0,electrical_pump,,90,,solar_generator,,,6,pvc,"42-48,75-90,93-99,108-120",39,,fractured_rock,10,,,,,,,19/11/2018,190,6.85,7,,,0.12,,,,,,,,,,Artesian
UGA,Uganda,UGAs001954,Baratku,,UGA-UGAs001954-002,Unknown,3.47669444,31.8865,,active,10/2/2014,,,,no,67,19.37,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs001954,Baratku,,UGA-UGAs001954-001,Unknown,3.47125,31.88425,,active,7/2/2014,,,,no,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52357,UGA-UGAs027216-001,Unknown,3.43315,31.17274,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 52358,UGA-UGAs027216-002,Unknown,3.73635,31.32659,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-003,Unknown,3.389667,31.245222,931,inactive,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-004,Unknown,3.318528,31.345028,703,inactive,11/9/2005,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No outcrops nearby, small stream not far away; HP non functional probably handle"
UGA,Uganda,UGAs027216,Bidibidi,DWD 3781,UGA-UGAs027216-005,Unknown,3.41112,31.28126,902,active,26/10/1990,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handle locked, no people around"
UGA,Uganda,UGAs027216,Bidibidi,DWD 11544,UGA-UGAs027216-006,Unknown,3.433889,31.225278,957,active,20/05/1995,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,395,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 14311,UGA-UGAs027216-007,Unknown,3.4894,31.33961,920,active,16/08/2016,,,,no,,,hand_pump,Indian,,,,,,,,,,,,,,,,,,,21/11/2016,294,,,,,,,,,,,,,,,No stream nearby; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 25305,UGA-UGAs027216-008,Unknown,3.3957,31.29605,895,active,22/03/2008,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,323,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 45094,UGA-UGAs027216-009,Unknown,3.49268,31.2926,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 45095,UGA-UGAs027216-010,Unknown,3.43704,31.18496,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 45096,UGA-UGAs027216-011,Unknown,3.43814,31.16998,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 45097,UGA-UGAs027216-012,Unknown,3.43442,31.27455,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-013,Unknown,3.44631,31.38865,770,active,27/08/2016,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,21/11/2016,515,,,,,,,,,,,,,,,"BH located on a slope, no valley nearby; no outcrops"
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-014,Unknown,3.38894,31.35637,787,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,19/11/2016,511,,,,,,,,,,,,,,,"Rehabilitated old BH (1992, H/C), but not well done, as the BH runs dry very quickly (cylinder not deep enough?)"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46013,UGA-UGAs027216-015,Unknown,3.52638,31.35654,820,active,29/10/2016,,,,no,,,hand_pump,,,0.8,,,,,pvc,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,Report coordinates seem to be wrong; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 52356,UGA-UGAs027216-016,Unknown,3.42199,31.15244,,,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 55041 (dry),UGA-UGAs027216-017,Unknown,3.52465,31.36215,813,inactive,6/11/2016,,,,no,82.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dry Borehole, backfilled, sealed and and abondoned."
UGA,Uganda,UGAs027216,Bidibidi,DWD 55042 (dry),UGA-UGAs027216-018,Unknown,3.52438,31.36247,815,inactive,11/11/2016,,,,no,102.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dry Borehole, backfilled, sealed and and abondoned."
UGA,Uganda,UGAs027216,Bidibidi,DWD 55044 (dry),UGA-UGAs027216-019,Unknown,3.52343,31.3451,815,inactive,16/11/2016,,,,no,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dry Borehole, backfilled, sealed and and abondoned."
UGA,Uganda,UGAs027216,Bidibidi,DWD 45486,UGA-UGAs027216-020,Unknown,3.4719,31.36185,846,active,22/08/2016,,,,no,57,2.94,hand_pump,U2 India,48,0.8,,,,5,pvc,"26.25-29.3, 41.25-47.3",9.1,,fractured_rock,0.8,,,,,,12,21/11/2016,643,7.09,6.2,,,0.4,0.03,,,,,,,,,Report coordinates seem to be wrong; BH located 10m from a valley with outcrops of jointed gneiss; next to anthill
UGA,Uganda,UGAs027216,Bidibidi,DWD 45487,UGA-UGAs027216-021,Unknown,3.46313,31.3535,865,,23/08/2016,,,,no,57,8.9,hand_pump,U2 India,30,0.8,,,,5,pvc,"29.25-32.3, 41.25-47.3",9.1,,fractured_rock,0.8,,,,,,12,29/08/2016,992,7.13,7.1,,,0.39,0.03,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-022,Unknown,3.453278,31.248028,968,active,1/1/2012,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,22/11/2016,196,,,,,,,,,,,,,,,No outcrops or streams nearby
UGA,Uganda,UGAs027216,Bidibidi,DWD 45488,UGA-UGAs027216-023,Unknown,3.45468,31.36134,834,,24/08/2016,,,,no,51,7.8,hand_pump,U2 India,30,0.8,,,,5,pvc,"27.0-30.0, 36.0-39.0, 39.0-42.0",9,,fractured_rock,0.8,,,,,,12,29/08/2016,904,6.96,9,,,0.38,0.04,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45489,UGA-UGAs027216-024,Unknown,3.46668,31.3568,865,active,25/08/2016,,,,no,51,16.1,hand_pump,U2 India,30,0.8,,,,5,pvc,"16.9-19.9, 40.56-43.6, 46.56-49.5",8.98,,fractured_rock,0.8,,,,,,12,21/11/2016,684,7.25,9.3,,,0.37,0.04,,,,,,,,,Report coordinates seem to be wrong; many blocks using this HP
UGA,Uganda,UGAs027216,Bidibidi,DWD 45490,UGA-UGAs027216-025,Unknown,3.45766,31.36503,838,,26/08/2016,,,,no,54,40.45,hand_pump,U2 India,48,0.8,,,,5,pvc,"33.0-36.0, 45.0-51.0",9,,fractured_rock,0.8,,,,,,12,15/09/2016,1049,8.01,4.1,,,0.4,0.04,,,,,,,,,"Not visited, check coordinates"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45495,UGA-UGAs027216-026,Unknown,3.46058,31.35304,870,active,5/9/2016,,,,no,73,3.81,hand_pump,U2 India,45,0.8,,,,5,pvc,"54.0-57.0, 63.0-69.0",9,,fractured_rock,0.8,,,,,,12,21/11/2016,613,7.23,1,,,0.39,0.03,,,,,,,,,Report coordinates seem to be wrong; BH drilled in/next to hardrock (outcrops of gneiss)
UGA,Uganda,UGAs027216,Bidibidi,DWD 52301,UGA-UGAs027216-027,Unknown,3.47119,31.40547,749,active,28/08/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,340,,,,,,,,,,,,,,,Report coordinates seem to be wrong; Wrong number on concrete slab? Maybe DWD 53301 instead.
UGA,Uganda,UGAs027216,Bidibidi,DWD 53302,UGA-UGAs027216-028,Unknown,3.4635,31.41312,746,active,26/08/2016,,,,no,,,hand_pump,Extra Deepwell Handpump - India,,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,424,,,,,,,,,,,,,,,"BH in use by many people. Located on a high area, no valley nearby. Anthill at 10m"
UGA,Uganda,UGAs027216,Bidibidi,DWD 53303,UGA-UGAs027216-029,Unknown,3.45734,31.41422,732,active,27/08/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,420,,,,,,,,,,,,,,,"BH is located quite high, but small valley nearby; many people use the BH"
UGA,Uganda,UGAs027216,Bidibidi,DWD 53304,UGA-UGAs027216-030,Unknown,3.47681,31.40333,,,,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 53305,UGA-UGAs027216-031,Unknown,3.47412,31.40405,755,active,29/08/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,1,20/11/2016,358,,,,,,,,,,,,,,,Located next to two small valleys
UGA,Uganda,UGAs027216,Bidibidi,DWD 53306,UGA-UGAs027216-032,Unknown,3.48423,31.39906,773,active,30/08/2016,,,,no,72.87,37.34,hand_pump,,45,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,417,,,,,,,,,,,,,,,Located in unpopulated area; blocks of hardened laterite
UGA,Uganda,UGAs027216,Bidibidi,DWD 53307,UGA-UGAs027216-033,Unknown,3.47969,31.39655,771,active,31/08/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,335,,,,,,,,,,,,,,,BH located 30m from small valley; no outcrops 
UGA,Uganda,UGAs027216,Bidibidi,DWD 53308,UGA-UGAs027216-034,Unknown,3.48381,31.40185,779,active,1/9/2016,,,,no,114.34,60.72,hand_pump,,72,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,394,,,,,,,,,,,,,,,"BH located on high place, no valley nearby. Very few people using this BH"
UGA,Uganda,UGAs027216,Bidibidi,DWD 53310,UGA-UGAs027216-035,Unknown,3.48578,31.38306,,,,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 53311,UGA-UGAs027216-036,Unknown,3.47924,31.38542,796,active,6/8/2016,,,,no,114.35,57.32,hand_pump,,72,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,538,,,,,,,,,,,,,,,BH located nearby very small valley; outcrops of gneiss
UGA,Uganda,UGAs027216,Bidibidi,DWD 53323,UGA-UGAs027216-037,Unknown,3.46161,31.37046,,,,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 53324,UGA-UGAs027216-038,Unknown,3.47057,31.37883,808,active,7/9/2016,,,,no,114.12,21.46,hand_pump,,36,,,,,5,,,,,,0.8,,,,,,6,21/11/2016,580,,,,,,,,,,,,,,,BH located nearby small valley; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 53325,UGA-UGAs027216-039,Unknown,3.47199,31.38598,784,active,8/9/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,6,20/11/2016,588,,,,,,,,,,,,,,,BH located 20m from a small valley
UGA,Uganda,UGAs027216,Bidibidi,DWD 53326,UGA-UGAs027216-040,Unknown,3.47899,31.39357,776,active,10/9/2016,,,,no,68.06,35.56,hand_pump,Sumadhura,63,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,516,,,,,,,,,,,,,,,BH located 50m from a small valley
UGA,Uganda,UGAs027216,Bidibidi,DWD 53327,UGA-UGAs027216-041,Unknown,3.47141,31.39035,772,active,11/9/2016,,,,no,51.88,35.66,hand_pump,,45,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,551,,,,,,,,,,,,,,,BH located 30m from a valley. Handle was chained because a fight broke out yesterday about the water; many people use BH
UGA,Uganda,UGAs027216,Bidibidi,DWD 53328,UGA-UGAs027216-042,Unknown,3.46973,31.38558,786,active,12/9/2016,,,,no,63.72,26.66,hand_pump,,42,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,686,,,,,,,,,,,,,,,BH located near a small valley (dry); outcrops of mafic schists / banded gneiss (well jointed)
UGA,Uganda,UGAs027216,Bidibidi,DWD 53329,UGA-UGAs027216-043,Unknown,3.45268,31.36593,839,active,14/10/2016,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,21/11/2016,727,,,,,,,,,,,,,,,No valley nearby; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,DWD 53330,UGA-UGAs027216-044,Unknown,3.49114,31.39817,793,active,,,,,no,68.95,,electrical_pump,,,,,,,5,,,,,,14,,,,,,18,,,,,,,,,,,,,,,,,Originally handpump but motorized with electric submersible pump. Two outflows: 1 distribution system with 10 tap standa and 1 for water trucking
UGA,Uganda,UGAs027216,Bidibidi,DWD 53331,UGA-UGAs027216-045,Unknown,3.48283,31.38898,787,active,15/09/2016,,,,no,,,hand_pump,Indian,,,,,,5,,,,,,0.8,,,,,,12,20/11/2016,496,,,,,,,,,,,,,,,BH located 10m from a small valley; outcrops of bended gneiss
UGA,Uganda,UGAs027216,Bidibidi,DWD 53332,UGA-UGAs027216-046,Unknown,3.48238,31.39584,,,,,,,no,,,hand_pump,,,,,,,5,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 66752,UGA-UGAs027216-047,Unknown,3.46724,31.36227,840,active,17/08/2016,,,,no,72,3.5,hand_pump,U2 India Mark,,0.8,,,,5,pvc,,,,,0.8,,,,,,6,21/11/2016,642,6.6,3.41,,,0.26,0.9,0.01,,,,,,,,"BH located in a small valley, next to an anthill; stagnant water in valley; outcrops of fractured/weathered gneiss"
UGA,Uganda,UGAs027216,Bidibidi,DWD 66753,UGA-UGAs027216-048,Unknown,3.465161,31.358708,847,active,,,,,no,92,19.85,hand_pump,U2 India Mark,36,0.8,,,,5,pvc,,,,,0.8,,,,,,6,5/9/2016,786,7.2,4.69,,,0.26,0.5,0.01,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 66754,UGA-UGAs027216-049,Unknown,3.453985,31.364324,813,active,,,,,no,52,1.54,hand_pump,U2 India Mark,18,0.8,,,,5,pvc,,,,,0.8,,,,,,6,5/9/2016,980,6.8,0.22,,,0.75,1.2,0.006,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 66755,UGA-UGAs027216-050,Unknown,3.459438,31.364288,827,active,,,,,no,94,7.95,hand_pump,U2 India Mark,48,0.8,,,,5,pvc,,,,,0.8,,,,,,6,5/9/2016,856,7.1,14.2,,,0.02,2.3,0.013,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 66756,UGA-UGAs027216-051,Unknown,3.456518,31.365247,818,active,,,,,no,93,15.95,hand_pump,U2 India Mark,30,0.8,,,,5,pvc,,,,,0.8,,,,,,6,5/9/2016,981,7.1,0.82,,,0.29,0.4,0.015,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,"NRC TestPump BH1
Artesian Well",UGA-UGAs027216-052,Unknown,3.487861,31.460565,722,,,,,,no,74.24,-0.4,,,59.6,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artesian well. No data for borehole construction. Screen location and water strike levels are unknown.
The borehole can probably be pumped at 10 m3/hr with a DWL at 35 m. If the assumed head is OK then a Grundfos SP8A-25 would be an appropriate pump"
UGA,Uganda,UGAs027216,Bidibidi,DWD 45511,UGA-UGAs027216-053,Unknown,3.52081,31.35043,825,active,11/11/2016,,,,no,69.53,18.21,hand_pump,,51,0.8,,,,5,pvc,"30.3-33.3, 39.0-41.8, 59.0-61.9",8.7,,,0.8,,,,,,12,30/11/2016,328,7.32,1,,,0.16,,,,,,,,,,Drilling completed; Handpump not yet installed (18/11/2016). Well development only for 1.5 hours; First screen is placed too heigh (as waterlevel will quickly drop below); rimheight = 47cm; located 50m from the valley of the River Kena
UGA,Uganda,UGAs027216,Bidibidi,DWD 45514,UGA-UGAs027216-054,Unknown,3.51799,31.34829,831,active,19/11/2016,,,,no,66.53,49,hand_pump,,57,0.8,,,,5,pvc,"31.6-34.5, 46.0-48.8, 54.6-60.3",11.4,,,0.8,,,,,,12,30/11/2016,340,7.36,1,,,0.13,,,,,,,,,,"Drilling completed; Handpump not yet installed (19/11/2016). We advised to continue drilling deeper, to increase the yield and for exploraton, discussed with ACF & drillers & siter; but no"
UGA,Uganda,UGAs027216,Bidibidi,,UGA-UGAs027216-055,Unknown,3.5309,31.36754,797,active,,,,,no,,,hand_pump,Apex Int.,,,,,,,,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,"Rehabilitated old BH. BH very nearby river, concrete slab washed away"
UGA,Uganda,UGAs027216,Bidibidi,BH4,UGA-UGAs027216-056,Unknown,3.53659,31.38399,776,inactive,17/11/2016,,,,no,82.06,42.55,,,80,,,,,6.3,pvc,"47.33-50.23, 53.3-56.03",5.63,,fractured_rock,40,,,,,,0,,,,,,,,,,,,,,,,,Waiting for electric submersible pump for motorization; 4hrs well development done (airlift); BH = 10m from a valley; no outcrops
UGA,Uganda,UGAs027216,Bidibidi,BH5,UGA-UGAs027216-057,Unknown,3.53329,31.34671,823,inactive,20/11/2016,,,,no,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BH failed (dry), new BH will be drilled (time schedule?)"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46001,UGA-UGAs027216-058,Unknown,3.52363,31.3326,858,active,15/10/2016,,,,no,65,6.4,hand_pump,Uganda U2 Model Deepwell Handpump India,18,0.8,,,,5,pvc,"13.75-19.25, 22.0-24.75",8.25,,,0.8,,,,,,12,3/12/2016,1029,,,,,,,,,,,,,,,No outcrops or streams nearby; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 46002,UGA-UGAs027216-059,Unknown,3.52682,31.33513,847,active,16/10/2016,,,,no,68,13.03,hand_pump,,39,0.8,,,,5,pvc,"17.56-18.06, 20.81-23.56",3.25,,,0.8,,,,,,12,3/12/2016,765,,,,,,,,,,,,,,,BH located 25m next to a very small valley with a little stagnant water and some outcrops of gneiss; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 46003,UGA-UGAs027216-060,Unknown,3.5285,31.33949,842,active,17/10/2016,,,,no,62,18.34,hand_pump,Uganda U2 Model Deepwell Handpump India,30,0.8,,,,5,pvc,10.75-19.0,8.25,,,0.8,,,,,,12,22/11/2016,790,,,,,,,,,,,,,,,"BH drilled 40m from small valley, next to an anthill; no well development?"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46004,UGA-UGAs027216-061,Unknown,3.52553,31.35215,830,active,23/11/2016,,,,no,120,20.94,hand_pump,India Mark II Deepwell HP - Apex International,,0.8,,,,5,pvc,"20.6-23.35, 26.0-31.5",8.25,,,0.8,,,,,,12,3/12/2016,519,,,,,,,,,,,,,,,"BH located on a gentle slope, no outcrops or streams nearby; 60 minutes of well development"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46005,UGA-UGAs027216-062,Unknown,3.52689,31.36098,811,active,19/10/2016,,,,no,68,44.42,hand_pump,,57,0.8,,,,5,pvc,24.75-30.25,5.5,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,you need to pump a bit before the water comes --> there is some leakage in the system; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 46006,UGA-UGAs027216-063,Unknown,3.52959,31.36782,800,active,21/10/2016,,,,no,102,66.42,hand_pump,"Fake, local made, welded togeter",75,0.8,,,,5,pvc,24.7-30.2,5.5,,,0.8,,,,,,12,3/12/2016,496,,,,,,,,,,,,,,,120 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 46007,UGA-UGAs027216-064,Unknown,3.53112,31.37612,791,active,27/10/2016,,,,no,80,58.3,hand_pump,"Fake, local made, welded togeter",72,0.8,,,,5,pvc,,,,,0.8,,,,,,12,3/12/2016,537,,,,,,,,,,,,,,,located next to anthill; there was a latrine nearby but that one was desludged and backfilled; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 46008,UGA-UGAs027216-065,Unknown,3.53158,31.3816,783,active,20/10/2016,,,,no,79.4,54.52,hand_pump,,60,0.8,,,,5,pvc,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs027216,Bidibidi,DWD 46008,UGA-UGAs027216-066,Unknown,3.53158,31.3816,783,inactive,20/10/2016,,,,no,79.4,53.09,electrical_pump,"SP14-23 
(recommended)",75,,,,,5,pvc,,,,,14,,,,,,0,3/12/2016,506,,,,,,,,,,,,,,,"After drilling only 60 minutes of well development. Equiped with handpump first, now in process of upgrading. Test pumping (72h and step-drawdown and recovery) finished. Waiting for electric submersible pump. Time schedule?"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46009,UGA-UGAs027216-067,Unknown,3.53312,31.35026,,,,,,,no,104,21.2,hand_pump,,51,0.8,,,,5,pvc,,,,,0.8,,,,,,12,,,,,,,,,,,,,,,,,"Not visited, 60 minutes of well development"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 46010 
/ DWD 46020",UGA-UGAs027216-068,Unknown,3.5187,31.3362,861,active,25/10/2016,,,,no,56.45,25.82,hand_pump,,33,0.8,,,,5,pvc,,,,,0.8,,,,,,12,3/12/2016,699,,,,,,,,,,,,,,,"According to reports the DWD number is 46010 but concrete slab says 46020. No outcrops nearby, BH located close to 2 anthills, on a slope dipping south towards the Kena River"
UGA,Uganda,UGAs027216,Bidibidi,"DWD 46010 
/ DWD 46020",UGA-UGAs027216-069,Unknown,3.5187,31.3362,861,inactive,25/10/2016,,,,no,56.45,20.57,electrical_pump,"SP14-23 
(recommended)",32.46,,,,,5,pvc,29.76,NaN,,,18,,,,,,0,3/12/2016,699,,,,,,,,,,,,,,,"After drilling only 60 minutes of well development. Equiped with handpump first, now in process of upgrading. Test pumping (72h and step-drawdown and recovery) finished. Waiting for electric submersible pump. Time schedule?"
UGA,Uganda,UGAs027216,Bidibidi,DWD 46012,UGA-UGAs027216-070,Unknown,3.52173,31.35532,819,inactive,28/10/2016,,,,no,,,hand_pump,,,0.8,,,,5,pvc,,,,,0.8,,,,,,0,18/11/2016,800,,,,,,,,,,,,,,,Report coordinates seem to be wrong; 60 minutes of well development
UGA,Uganda,UGAs027216,Bidibidi,DWD 66760,UGA-UGAs027216-071,Unknown,3.39911,31.34856,813,active,24/10/2016,,,,no,70,26.72,hand_pump,"U2 India Mark
(AOV U2 modified)",39,0.8,,,,5,pvc,45.0-48.0,3,,fractured_rock,0.8,,,,,,12,4/12/2016,644,6.7,9.45,,,0.79,1.9,0.037,,,,,,,,Rimheight = 57cm; BH located next to small valley and anthill nearby
