Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
SDN,Sudan,SDNs034950,Buram,UNHCR Buram SSR,SDN-SDNs034950-000001,BH 1,10.829933,25.157698,477,active,25/06/2018,no,Suleiman Ahmed Omer EISA / WASH Associate,1/10/2019,no,283,71.81,electrical_pump,Bedrolla,93,7.5,generator,perkins,30,8,steel,"236-247, 259-265",17,,fractured_rock,26.9,,,,,,5,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027985,Dar Batti,,SDN-SDNs027985-000001,HP5,10.25125,30.686472,445,active,,,"Mazen, WASH Associate",18/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027985,Dar Batti,,SDN-SDNs027985-000002,HP7,10.244889,30.682083,442,inactive,,,"Mazen, WASH Associate",18/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027982,El Ferdous,Oxfam Ferdous BH,SDN-SDNs027982-000001,Unknown,11.087889,25.821083,457,active,21/11/2017,,Osam,1/7/2019,no,238,67.5,electrical_pump,WORTEX 4R521,85.5,7.5,generator,perkins,33,8.63,steel,,,,porous,20,,,,,,4,,,,5,,,,,,,,,,,,,
SDN,Sudan,,El Radom ,SSR Schools,SDN--000004,HP3,9.830855,24.829151,508,active,24/04/2019,,Suleiman Ahmed Omer EISA / WASH Associate,24/09/2019,no,51,22,hand_pump,Indian Mark II,33,,,,,4.5,pvc,42.0-51.0,9,,fractured_rock,4,,,,,,8,,,,,,,,,,,,,,,,,
SDN,Sudan,,El Radoom,UNHCR RAD 1,SDN--000001,Unknown,9.818809,24.833008,502,active,19/12/2017,,Suleiman Ahmed Omer EISA/ WASH Associate,24/09/2019,no,45,15,electrical_pump,PANELLI,35,2.2,solar_generator,,,5.5,pvc,39.0-45.0,6,,fractured_rock,5,,,,,,12,,,,,,,,,,,,,,,,,The Borehole drilled by CIS and funded by UNHCR 
SDN,Sudan,,EL Radoom,SSR School,SDN--000011,HP4,10.143028,27.686969,508,active,25/04/2019,no,Suleiman Ahmed Omer EISA / WASH Associate,19/09/2019,no,51,22,hand_pump,Idian Mark II,30,,,,,4.5,pvc,49-51,2,,fractured_rock,3.5,,,,,,8,,,,,,,,,,,,,,,,,
SDN,Sudan,,EL Radoom,SSR Reception Center /NCA,SDN--000006,HP 3,9.82534,24.82745,504,active,10/1/2018,no,Suleiman Ahmed Omer EISA / WASH Associate,24/09/2019,no,45,20,hand_pump,Indian Mark II,24,,,,,4.5,pvc,36.0-45.0,9,,,4,,,,,,8,,,,,,,,,,,,,,,,,This Hand Constructed by  NCA Organization
SDN,Sudan,,EL Radoom,El Radom School,SDN--000007,HP 1,9.826418,24.846382,508,active,2/2/2018,,Suleiman Ahmed Omer EISA/ WASH Associate,24/09/2019,no,50,22,hand_pump,Indian Mark II,30,,,,,4.5,pvc,41.0-50.0,9,,,4,,,,,,8,,,,,,,,,,,,,,,,,
SDN,Sudan,,EL Radoom,SSR NCA Sector 5,SDN--000008,HP 2,9.825324,24.831199,505,active,6/2/2018,,Suleiman Ahmed Omer EISA/ WASH Associate,24/09/2019,no,45,22,hand_pump,Indian Mark II,30,,,,,4.5,pvc,36.0-45.0,9,,fractured_rock,4.6,,,,,,8,,,,,,,,,,,,,,,,,This Hand pump constructed by NCA 
