row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
46212,FAO - Somalia Water and Land Information Management,7.22233,48.8929,2007-10-04T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Mudug,Jariban,,,,,,Community Management,,,,,,Xamure,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(7.22233°, 48.8929°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (48.8929 7.22233),1,SOM,Somalia,Mudug,Jariiban,,,dugwell,,,Community Management,community management,Well,
46088,FAO - Somalia Water and Land Information Management,10.0014,44.6078,2006-10-04T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Borama,,,,,,Other,,,,,,Cadolay additional Well,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.0014°, 44.6078°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.6078 10.0014),1,SOM,Somalia,Woqooyi Galbeed,Berbera,,,dugwell,,,Other,other,Well,
46069,FAO - Somalia Water and Land Information Management,10.0192,43.3667,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,,,,,Private Operator/Delegated Management,,,,,,UNKNOWN41,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.0192°, 43.3667°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.3667 10.0192),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
46237,FAO - Somalia Water and Land Information Management,11.7828,50.575,2000-01-10T00:00:00.000,No,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Bari,,,,,,,Private Operator/Delegated Management,,,,,,Tayeega well,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(11.7828°, 50.575°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (50.575 11.7828),1,SOM,Somalia,Bari,Calawla,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
46220,FAO - Somalia Water and Land Information Management,9.98333,43.4424,2000-01-10T00:00:00.000,No,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,,,,,Private Operator/Delegated Management,,,,,,unknown18,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(9.98333°, 43.4424°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.4424 9.98333),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
46197,FAO - Somalia Water and Land Information Management,10.3747,44.5738,2006-11-04T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Borama,,2005,SRCS Berdera,,,Other,,,,,,Geer Well 2,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.3747°, 44.5738°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.5738 10.3747),1,SOM,Somalia,Woqooyi Galbeed,Berbera,,,dugwell,,,Other,other,Well,
46062,FAO - Somalia Water and Land Information Management,10.0194,43.3498,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,,,,,,,,,,,unknown31,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.0194°, 43.3498°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.3498 10.0194),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,,,Well,
46126,FAO - Somalia Water and Land Information Management,2.75236,46.3026,2002-01-01T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Middle Shabele,Cadaale,,,,,,Community Management,,,,,,Adale Town,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(2.75236°, 46.3026°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (46.3026 2.75236),1,SOM,Somalia,Shabeellaha Dhexe,Cadale,,,dugwell,,,Community Management,community management,Well,
46265,FAO - Somalia Water and Land Information Management,1.98021,44.8331,2006-01-19T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Lower Shabele,Afgooye,,,,,,Community Management,,,,,,Awdhegle Village Store,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(1.98021°, 44.8331°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.8331 1.98021),1,SOM,Somalia,Shabeellaha Hoose,Afgooye,,,dugwell,,,Community Management,community management,Well,
46192,FAO - Somalia Water and Land Information Management,9.96694,43.4287,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,2002,German Agro Action,,,Private Operator/Delegated Management,,,,,,unknown12,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(9.96694°, 43.4287°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.4287 9.96694),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
