row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
69826,"Ministry of Water Resources, Sierra Leone",8.384257,-10.414845,2012-11-02T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,India Mark,Unknown,Sierra Leone,Eastern,Kailahun,,2010,OXFAM,,,Community committee,No- water is free,functional,,,Clean (good smell- taste and color),,,Seasonal…N/A…Kissi Kama…Kama Toh…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.384257°, -10.414845°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.414845 8.384257),1,SLE,Sierra Leone,Eastern,Kailahun,Kissi Kama,,hand-dug well,,,Community Management,community committee,Well,
69164,"Ministry of Water Resources, Sierra Leone",7.98285,-10.842781,2012-03-30T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,India Mark,Unknown,Sierra Leone,Eastern,Kailahun,,2011,Private Person,,,Private Person,No water,functional,,,,,,Seasonal…N/A…Jawie…Sowa…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(7.98285°, -10.842781°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.842781 7.98285),1,SLE,Sierra Leone,Eastern,Kailahun,Jawie,,hand-dug well,,,Private Person,private person,Well,
69950,"Ministry of Water Resources, Sierra Leone",8.103868,-10.720119,2012-02-13T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,Kardia,Unknown,Sierra Leone,Eastern,Kailahun,,2003,OXFAM,,,Community committee,Yes- regularly,functional,,,Clean (good smell- taste and color),,,Water year-round…N/A…Upper Bambara…Goleiwoma…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.103868°, -10.720119°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.720119 8.103868),1,SLE,Sierra Leone,Eastern,Kailahun,Upper Bambara,,hand-dug well,,,Community Management,community committee,Well,
70380,"Ministry of Water Resources, Sierra Leone",8.277371,-10.577707,2012-02-21T00:00:00.000,Yes,Borehole,Borehole,,Kardia,Improved,Sierra Leone,Eastern,Kailahun,,2004,OXFAM,,,Community committee,No- water is free,functional,,,Clean (good smell- taste and color),,,Seasonal…N/A…Luawa…Luawa Foguiya…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.277371°, -10.577707°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.577707 8.277371),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,kardia,borehole,,,Community Management,community committee,Well,
69577,"Ministry of Water Resources, Sierra Leone",7.932703,-10.756172,2012-02-17T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,India Mark,Unknown,Sierra Leone,Eastern,Kailahun,,2006,OXFAM,,,Community committee,No- water is free,but partly damaged,,,Clean (good smell- taste and color),,,Seasonal…N/A…Mandu…Lower Kuiva…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(7.932703°, -10.756172°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.756172 7.932703),1,SLE,Sierra Leone,Eastern,Kailahun,Mandu,,hand-dug well,,,Community Management,community committee,Well,
69903,"Ministry of Water Resources, Sierra Leone",8.12845,-10.565767,2012-08-02T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,Kardia,Unknown,Sierra Leone,Eastern,Kailahun,,2003,OXFAM,,,Community committee,No- water is free,functional,,,Clean (good smell- taste and color),,,Water year-round…N/A…Luawa…Gao…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.12845°, -10.565767°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.565767 8.12845),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,,hand-dug well,,,Community Management,community committee,Well,
70276,"Ministry of Water Resources, Sierra Leone",8.195847,-10.497196,2012-08-02T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,Kardia,Unknown,Sierra Leone,Eastern,Kailahun,,2012,OXFAM,,,Community committee,No- water is free,functional,,,Clean (good smell- taste and color),,,Seasonal…N/A…Luawa…Upper Kpombali…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.195847°, -10.497196°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.497196 8.195847),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,,hand-dug well,,,Community Management,community committee,Well,
69250,"Ministry of Water Resources, Sierra Leone",8.00325,-10.815365,2012-02-04T00:00:00.000,No,Standpipe or Tapstand,,,,,Sierra Leone,Eastern,Kailahun,,,ABC ---Centre,,,ABC---Centre,,still under construction,,,,,,N/A…N/A…Jawie…Sowa…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.00325°, -10.815365°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.815365 8.00325),1,SLE,Sierra Leone,Eastern,Kailahun,Jawie,standpipe or tapstand,,,,,,,
70133,"Ministry of Water Resources, Sierra Leone",8.282466,-10.57435,2012-02-25T00:00:00.000,Yes,Protected Well (no pump),Protected Shallow Well,,Bucket,Unimproved,Sierra Leone,Eastern,Kailahun,,2003,Community,,,Community committee,No- water is free,functional,,,Not clean Cloudy color,,,Water year-round…N/A…Luawa…Luawa Foguiya…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.282466°, -10.57435°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.57435 8.282466),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,bucket,protected well (no pump),,,Community Management,community committee,Well,
70229,"Ministry of Water Resources, Sierra Leone",8.276643,-10.566215,2012-07-02T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,India Mark,Unknown,Sierra Leone,Eastern,Kailahun,,2009,OXFAM,,,Community committee,No- water is free,functional,,,Clean (good smell- taste and color),,,Seasonal…N/A…Luawa…Luawa Foguiya…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.276643°, -10.566215°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.566215 8.276643),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,,hand-dug well,,,Community Management,community committee,Well,
69428,"Ministry of Water Resources, Sierra Leone",7.851043,-10.8058,2012-02-22T00:00:00.000,Yes,Other,,,,,Sierra Leone,Eastern,Kailahun,,1979,water aid,,,Community committee,Only if there is a breakdown,functional,,,Clean (good smell- taste and color),,,Water year-round…N/A…Malema…Lower Sami…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(7.851043°, -10.8058°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.8058 7.851043),1,SLE,Sierra Leone,Eastern,Kailahun,Malema,,,,,Community Management,community committee,,
70009,"Ministry of Water Resources, Sierra Leone",8.204372,-10.646774,2012-09-02T00:00:00.000,Yes,Standpipe or Tapstand,,,,,Sierra Leone,Eastern,Kailahun,,1986,United Nations (UN),,,Community committee,Yes- regularly,functional,,,Clean (good smell- taste and color),,,Water year-round…N/A…Luawa…Giehun…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(8.204372°, -10.646774°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.646774 8.204372),1,SLE,Sierra Leone,Eastern,Kailahun,Luawa,standpipe or tapstand,,,,Community Management,community committee,,
69381,"Ministry of Water Resources, Sierra Leone",7.952008,-10.633126,2012-02-18T00:00:00.000,Yes,Hand-dug well,Undefined Shallow Well,,India Mark,Unknown,Sierra Leone,Eastern,Kailahun,,2009,OXFAM,,,Community committee,Only if there is a breakdown,functional,,,Clean (good smell- taste and color),,,Water year-round…N/A…Dea…Baiwalla…N/A,,,https://catalog.waterpointdata.org/datasets/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405,https://catalog.waterpointdata.org/datafiles/mowr-sierra-leone-2012-for-wpdx-reingestion-5f2b3405.csv,"#status_id, #water_source, #status, #subjective_quality",SL,"(7.952008°, -10.633126°)",2020-08-05T22:34:45.000,2020-08-05T22:34:45.000,POINT (-10.633126 7.952008),1,SLE,Sierra Leone,Eastern,Kailahun,Dia,,hand-dug well,,,Community Management,community committee,Well,
