row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
222415,"Institute for Sustainable Futures, University of Technology Sydney",13.520042,-16.388445,2016-05-04T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Mark 2,Improved,Gambia,North Bank,Lower Nuimi,,1994,FRG,,,Community Management,Monthly,No leak,,,,,,Chamen 2 - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQ7NCh0AsM&blobName=eg053s5b7u6laje$$05012016233949$$Published$$642$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.520042°, -16.388445°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.388445 13.520042),1,GMB,Gambia,North Bank,Lower Nuimi,,mark 2,shallow well,,,Community Management,community management,Well,
222528,"Institute for Sustainable Futures, University of Technology Sydney",13.578782,-16.221009,2016-04-27T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,North Bank,Jokadu,,1993,"FRG, Swegam",,,Community Management,Yearly,No leak,,,,,,Keur Omar Saine - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQ9LiexwoM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$547$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.578782°, -16.221009°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.221009 13.578782),1,GMB,Gambia,North Bank,Jokadu,,blue pump,shallow well,,,Community Management,community management,Well,
222404,"Institute for Sustainable Futures, University of Technology Sydney",13.591443,-16.352847,2016-05-04T00:00:00.000,No,Shallow well,Undefined Shallow Well,,Mark 2,Improved,Gambia,North Bank,Lower Nuimi,,1990,FRG,,,Community Management,Upon  breakdown,Non-func,,,,,,Samba Yassin - PUMP 2,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQnOSikAgM&blobName=eg053s5b7u6laje$$05012016233949$$Published$$650$$P$$2.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.591443°, -16.352847°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.352847 13.591443),1,GMB,Gambia,North Bank,Lower Nuimi,,mark 2,shallow well,,,Community Management,community management,Well,
222525,"Institute for Sustainable Futures, University of Technology Sydney",13.536177,-16.30007,2016-04-28T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,North Bank,Lower Nuimi,,1992,"FRG, Swegam",,,Community Management,Upon  breakdown,No leak,,,,,,Njoofen - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQ5PralAoM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$553$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.536177°, -16.30007°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.30007 13.536177),1,GMB,Gambia,North Bank,Lower Nuimi,,blue pump,shallow well,,,Community Management,community management,Well,
222515,"Institute for Sustainable Futures, University of Technology Sydney",13.515412,-16.264226,2016-04-29T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,North Bank,Upper Nuimi,,1985,Ministry of Water Resources,,,Community Management,Upon  breakdown,No leak,,,,,,Keur Sidike - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQzKuhkAoM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$569$$P$$2.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.515412°, -16.264226°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.264226 13.515412),1,GMB,Gambia,North Bank,Upper Nuimi,,blue pump,shallow well,,,Community Management,community management,Well,
222492,"Institute for Sustainable Futures, University of Technology Sydney",13.518074,-16.301588,2016-05-02T00:00:00.000,No,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,North Bank,Lower Nuimi,,2009,Swegam,,,Community Management,Never,Non-func,,,,,,Sotokoi Werrico - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQnPCM7QkM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$606$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.518074°, -16.301588°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.301588 13.518074),1,GMB,Gambia,North Bank,Lower Nuimi,,blue pump,shallow well,,,Community Management,community management,Well,
222557,"Institute for Sustainable Futures, University of Technology Sydney",13.194244,-16.630257,2016-04-23T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,Western,Kombo Central,,2013,Swegam,,,Community Management,Never,No leak,,,,,,Busura 2 - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQpMyQlgsM&blobName=eg053s5b7u6laje$$04192016205205$$Published$$507$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.194244°, -16.630257°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.630257 13.194244),1,GMB,Gambia,Western,Kombo Central,,blue pump,shallow well,,,Community Management,community management,Well,
222507,"Institute for Sustainable Futures, University of Technology Sydney",13.558174,-16.393866,2016-04-30T00:00:00.000,No,Shallow well,Undefined Shallow Well,,Mark 2,Improved,Gambia,North Bank,Lower Nuimi,,1992,FRG,,,Community Management,Yearly,Non-func,,,,,,Madina Mannen - PUMP 2,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQ9MaEuAgM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$582$$P$$2.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.558174°, -16.393866°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-16.393866 13.558174),1,GMB,Gambia,North Bank,Lower Nuimi,,mark 2,shallow well,,,Community Management,community management,Well,
222447,"Institute for Sustainable Futures, University of Technology Sydney",13.553019,-15.249227,2016-05-10T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Mark 2,Improved,Gambia,Central River,Niamina West,,2011,Ministry of Water Resources,,,School,Upon  breakdown,Major leak,,,,,,Choya School - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQiuPf-AsM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$735$$P$$2.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.553019°, -15.249227°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-15.249227 13.553019),1,GMB,Gambia,Maccarthy Island,Niamina West,,mark 2,shallow well,,,School Management,school,Well,
222475,"Institute for Sustainable Futures, University of Technology Sydney",13.39634,-13.8895,2016-05-08T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Blue Pump,Improved,Gambia,Upper River,Kantora,,2010,Swegam,,,Community Management,,Major leak,,,,,,Fatoto - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQot_F2QsM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$688$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.39634°, -13.8895°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-13.8895 13.39634),1,GMB,Gambia,Upper River,Kantora,,blue pump,shallow well,,,Community Management,community management,Well,
222460,"Institute for Sustainable Futures, University of Technology Sydney",13.399192,-13.890098,2016-05-09T00:00:00.000,Yes,Shallow well,Undefined Shallow Well,,Mark 2,Improved,Gambia,Upper River,Kantora,,1988,,,,Community Management,Upon  breakdown,No leak,,,,,,Fatoto 3 - PUMP 1,http://mydoforms.appspot.com/imageViewer?blobKey=ag9zfm15ZG9mb3Jtcy1ocmRyFwsSCmJsb2Jfc3RvcmUYgIDQkrCawggM&blobName=eg053s5b7u6laje$$04262016090412$$Published$$713$$P$$1.jpg,,https://catalog.waterpointdata.org/datasets/isf-gambia-for-wpdx-reingestion-5f7e7d73,https://catalog.waterpointdata.org/datafiles/isf-gambia-for-wpdx-reingestion-5f7e7d73.xlsx,,GM,"(13.399192°, -13.890098°)",2020-10-08T02:46:11.000,2020-10-08T02:46:11.000,POINT (-13.890098 13.399192),1,GMB,Gambia,Upper River,Kantora,,mark 2,shallow well,,,Community Management,community management,Well,
