row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
548680,WaterAid UK,-18.89621257,48.03107314,2020-03-13T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87667921,,BP 49 AMBODIRANO AMBODINIFODY ANOSIBE IFODY,https://api.mwater.co/v3/images/98046a05ded44854aaf8aa1119fc1565,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.89621257°, 48.03107314°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03107314 -18.89621257),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548834,WaterAid UK,-18.88481642,48.03618443,2020-01-24T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87667684,,BP 96 ANDRIAKA AMBODINIFODY  AIF,https://api.mwater.co/v3/images/9c0a0515e809498d8f9d753fa48a24e2,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.88481642°, 48.03618443°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03618443 -18.88481642),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548961,WaterAid UK,-18.8914562,47.9724847,2019-12-16T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,99064242,,BP Ambohimarina Sabotsy SABOTSY ANJIRO,https://api.mwater.co/v3/images/0a848520766d4191bce0605cc23f896e,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8914562°, 47.9724847°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9724847 -18.8914562),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
549061,WaterAid UK,-18.8954878,47.9729475,2019-06-12T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,52970216,,BP Sabotsy tampontanana SABOTSYANJIRO,https://api.mwater.co/v3/images/1929c537aacd40398520c991661fe1d1,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8954878°, 47.9729475°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9729475 -18.8954878),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548570,WaterAid UK,-18.7377945,48.0185619,2020-03-27T00:00:00.000,Yes,Piped into public tap or basin,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,91051299,,"BF108 Ambohibola,Ambodiranon'Ambilona,Ambohidronono,Moramanga",,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.7377945°, 48.0185619°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.0185619 -18.7377945),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,piped into public tap or basin,piped into public tap or basin,,,,,Piped Water,
549019,WaterAid UK,-18.9762196,48.5723045,2019-10-12T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,84992507,,BP106 AMBODIPONT BEFORONA BEFORONA,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.9762196°, 48.5723045°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.5723045 -18.9762196),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548812,WaterAid UK,-18.738043,48.0062306,2020-01-28T00:00:00.000,Yes,Piped into public tap or basin,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,103349521,,TSARAMANDROSO AMBODIRANON'AMBILONA AMBOHIDRONONO MORAMANGA,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.738043°, 48.0062306°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.0062306 -18.738043),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,piped into public tap or basin,piped into public tap or basin,,,,,Piped Water,
548526,WaterAid UK,-18.8841387,48.0422595,2020-04-04T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,84995562,,BP50 AMBODINIFODY AMBONY AMBODINIFODY ANOSIBE IFODY,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8841387°, 48.0422595°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.0422595 -18.8841387),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
549002,WaterAid UK,-18.8939077,47.9728718,2019-12-13T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,99064118,,BS Sabotsytampontanana Sabotsy SABOTSYANJIRO,https://api.mwater.co/v3/images/e48c35f5cb9a4e788b872077766601e0,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8939077°, 47.9728718°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9728718 -18.8939077),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548929,WaterAid UK,-18.971851,48.5798328,2019-12-17T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,84992655,,BP57 AMBALAKONDRO BEFORONA BEFORONA,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.971851°, 48.5798328°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.5798328 -18.971851),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548824,WaterAid UK,-18.89582756,48.02972256,2020-01-24T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,87667828,,BS ECOLE COMMUNAUTAIRE AMBODIRANO AMBODINIFODY AIF,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.89582756°, 48.02972256°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.02972256 -18.89582756),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548686,WaterAid UK,-18.89296356,48.03248284,2020-03-13T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87668070,,BP 64 AMBODIRANO AMBODINIFODY ANOSIBE IFODY,https://api.mwater.co/v3/images/40a86489c1d54e0ea2a09663444c0d03,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.89296356°, 48.03248284°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03248284 -18.89296356),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548454,WaterAid UK,-18.8911659,47.9805515,2020-04-30T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,93501617,,BP Ambodimanga Ambodimanga SABOTSY ANJIRO,https://api.mwater.co/v3/images/1877dd53c8a24beea0d524bb7408f3f2,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8911659°, 47.9805515°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9805515 -18.8911659),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548829,WaterAid UK,-18.88566765,48.03511151,2020-01-24T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87667732,,BP 20 ANDRIAKA  AMBODINIFODY  AIF,https://api.mwater.co/v3/images/9dfccd46215b4998b50cedc6211cebd1,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.88566765°, 48.03511151°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03511151 -18.88566765),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
548972,WaterAid UK,-18.8851447,47.9773391,2019-12-16T00:00:00.000,Yes,Piped into dwelling,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,96898482,,BP Anjiro sabotsy Anjiro,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8851447°, 47.9773391°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9773391 -18.8851447),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into dwelling,,,,,Piped Water,
549225,WaterAid UK,-18.9278013,47.9530281,2019-08-30T00:00:00.000,Yes,Piped into public tap or basin,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,12,,Within National limits (potable),42423157,,"BF27, Pres maison Rakoto,Ambodiamontana,Mahasoa,Sabotsy Anjiro",https://api.mwater.co/v3/images/c9f24326f3304654a1b92ebd761be51b,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.9278013°, 47.9530281°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.9530281 -18.9278013),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,piped into public tap or basin,piped into public tap or basin,,,,,Piped Water,
548533,WaterAid UK,-18.8872834,48.0422765,2020-04-04T00:00:00.000,Yes,Piped into dwelling,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,84995610,,BP55 AMBODINIFODY AMBONY AMBODINIFODY ANOSIBE IFODY,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.8872834°, 48.0422765°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.0422765 -18.8872834),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into dwelling,,,,,Piped Water,
548665,WaterAid UK,-18.89843955,48.03090609,2020-03-13T00:00:00.000,Yes,Piped into dwelling,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87668056,,BP 81 AMBODIRANO  AMBODINIFODY ANOSIBE IFODY,https://api.mwater.co/v3/images/a0d611efc7ab416c8da7fab829456ca2,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.89843955°, 48.03090609°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03090609 -18.89843955),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into dwelling,,,,,Piped Water,
549115,WaterAid UK,-18.9678783,48.5625624,2019-10-10T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,3686467,,BS Marovoalavo Fierenana Beforona,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.9678783°, 48.5625624°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.5625624 -18.9678783),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
549186,WaterAid UK,-18.7849997,47.992326,2019-08-31T00:00:00.000,Yes,Piped into public tap or basin,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,10355305,,BF67 ANTAMPONANJIRO MANGABE AMBOHIDRONONO,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.7849997°, 47.992326°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (47.992326 -18.7849997),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,piped into public tap or basin,piped into public tap or basin,,,,,Piped Water,
548658,WaterAid UK,-18.89687537,48.03054877,2020-03-13T00:00:00.000,Yes,Piped into yard/plot,Piped Water,,,Improved,Madagascar,,,,2020,WaterAid,,,,,,,,,87668142,,BP 144 AMBODIRANO AMBODINIFODY ANOSIBE IFODY,https://api.mwater.co/v3/images/6b07b16fa2e64e3aa6d00a515526c514,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.89687537°, 48.03054877°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.03054877 -18.89687537),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into yard/plot,,,,,Piped Water,
549030,WaterAid UK,-18.968238,48.562785,2019-10-12T00:00:00.000,Yes,Piped into dwelling,Piped Water,,,Improved,Madagascar,,,,2019,WaterAid,,,,,,,,,55119559,,BP 03 MAROVOALAVO FIERENANA BEFORONA,,,https://catalog.waterpointdata.org/datasets/water-points-5fa4d23f,https://catalog.waterpointdata.org/datafiles/water-points-5fa4d23f.xls,#install_year,MG,"(-18.968238°, 48.562785°)",2020-11-06T04:34:07.000,2020-11-06T04:34:07.000,POINT (48.562785 -18.968238),1,MDG,Madagascar,Toamasina,Alaotra-Mangoro,Moramanga,,piped into dwelling,,,,,Piped Water,
