row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
32351,WASH Liberia,6.466523,-10.602759,2011-01-26T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Montserrado,,,2008,ZOA Refugee Care zoa,,,Community Management,No (except possibly comm. collections),Working and protected Not damaged,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto6616972019207.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.4665230000000005°, -10.602759°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-10.602759 6.4665230000000005),1,LBR,Liberia,Montserrado,Careysburg,Harris-Burg,,manual pump on hand-dug well,,,Community Management,community management,Well,
32224,WASH Liberia,6.527186,-10.359464,2011-06-07T00:00:00.000,Yes,stand pipe,Piped Water,,Not a manual pump,Improved,Liberia,Margibi,,,2010,GoL (incl. LWSC) LWSC,,,Direct Government Operation,No (except possibly comm. collections),Working and protected Not damaged,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto1588969446918.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.527186°, -10.359464°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-10.359464 6.527186),1,LBR,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,stand pipe,stand pipe,,,Direct Government Operation,direct government operation,Piped Water,
32781,WASH Liberia,6.98131,-11.060362,2011-01-27T00:00:00.000,No,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Grand Cape Mount,,,2010,A A m Company,,,,No (except possibly comm. collections),Broken Down System Permantly  dry,,,dry,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto2367613265468.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.98131°, -11.060362°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-11.060362 6.98131),1,LBR,Liberia,Grand Cape Mount,Golakonneh,Darblo,,manual pump on hand-dug well,,,,,Well,
35344,WASH Liberia,6.693451,-11.267265,2011-01-26T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Grand Cape Mount,,,2008,UNDP UNDP,,,Community Management,,Working and protected Not damaged,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto817012340116.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.693451°, -11.267265°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-11.267265 6.693451),1,LBR,Liberia,Grand Cape Mount,Commnwealth,Robertsport,,manual pump on hand-dug well,,,Community Management,community management,Well,
32899,WASH Liberia,6.197846,-10.171508,2011-02-10T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Grand Bassa,,,2010,Red Cross (ICRC/LNRC) LNRCS,,,Community Management,No (except possibly comm. collections),Working and protected Not damaged,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto6236657069358.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.197846°, -10.171508°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-10.171508 6.197846),1,LBR,Liberia,GrandBassa,District # 1,Whenzohn,,manual pump on hand-dug well,,,Community Management,community management,Well,
32976,WASH Liberia,6.359063,-8.957324,2011-02-06T00:00:00.000,No,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Nimba,,,2006,Tearfund (incl. AEL) tearfund,,,,No (except possibly comm. collections),Broken Down System Not specified,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto990320230079.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.359063°, -8.957324°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-8.957324 6.359063),1,LBR,Liberia,Nimba,Tappita,Gbi,,manual pump on hand-dug well,,,,,Well,
33592,WASH Liberia,6.56681,-8.998945,2011-02-04T00:00:00.000,No,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Nimba,,,2006,JRS,,,,,Broken Down System Pump broken,,,BROKEN DOWN|BROKEN DOWN,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto1331540525076.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.56681°, -8.998945°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-8.998945 6.56681),1,LBR,Liberia,Nimba,Tappita,Gbear,,manual pump on hand-dug well,,,,,Well,
32906,WASH Liberia,6.167596,-10.250321,2011-02-09T00:00:00.000,No,Manual pump on hand-dug well,Protected Shallow Well,,Vergnet,Unknown,Liberia,Grand Bassa,,,2004,ACF (Action Contre la Faim) ACF,,,,No (except possibly comm. collections),Broken Down System Pump stolen,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto2169379293714.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.167596°, -10.250321°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-10.250321 6.167596),1,LBR,Liberia,GrandBassa,Owensgrove,Yannah/Owensgrove,,manual pump on hand-dug well,,,,,Well,
33607,WASH Liberia,6.503494,-8.859392,2011-05-29T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Nimba,,,2008,Tearfund (incl. AEL) TEARFUND,,,Community Management,,Working and protected Not damaged,,,Soft / Clean / Sweet,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto1498991866788.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.503494°, -8.859392°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-8.859392 6.503494),1,LBR,Liberia,Nimba,Tappita,Gbear,,manual pump on hand-dug well,,,Community Management,community management,Well,
32987,WASH Liberia,5.885573,-10.033579,2011-06-01T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Grand Bassa,,,2010,Angel Well Construction,,,Community Management,,Working and protected Not damaged,,,Salty,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto2091481543413.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(5.885573°, -10.033579°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-10.033579 5.885573),1,LBR,Liberia,GrandBassa,District # 3,Buchanan City,,manual pump on hand-dug well,,,Community Management,community management,Well,
33309,WASH Liberia,6.148819,-9.792169,2011-01-26T00:00:00.000,Yes,Manual pump on hand-dug well,Protected Shallow Well,,Afridev,Unknown,Liberia,Grand Bassa,,,2007,Red Cross (ICRC/LNRC) Red Cross,,,Community Management,,Working and protected Not damaged,,,Bad Smell or Taste,,,,http://flowliberia.s3.amazonaws.com/images/wfpPhoto571366921764.jpg,https://wash-liberia.org/raw-water-point-data/,https://catalog.waterpointdata.org/datasets/wash-liberia-wins-5f21fe8d,https://catalog.waterpointdata.org/datafiles/wash-liberia-wins-5f21fe8d.xlsx,"#installer, #management, #pay, #status",LR,"(6.148819°, -9.792169°)",2020-07-29T22:56:13.000,2020-07-29T22:56:13.000,POINT (-9.792169 6.148819),1,LBR,Liberia,GrandBassa,District # 3,Gorblee,,manual pump on hand-dug well,,,Community Management,community management,Well,
