row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
550863,Water Mission,-3.45,29.91,2011-07-22T00:00:00.000,Unknown,,,,Electrical pump,,Burundi,,,,2010,Water Mission,,,Community Management,,,,,,00.004.20,,,,,https://catalog.waterpointdata.org/datasets/water-mission-for-wpdx-reingestion-5f2379ed,https://catalog.waterpointdata.org/datafiles/water-mission-for-wpdx-reingestion-5f2379ed.csv,,BI,"(-3.45°, 29.91°)",2020-07-31T01:54:53.000,2020-07-31T01:54:53.000,POINT (29.91 -3.45),1,BDI,Burundi,Gitega,Gitega,Ntobwe,electrical pump,,,,Community Management,community management,,
551282,Water Mission,-2.86,29.76,2014-10-15T00:00:00.000,Unknown,,,,Electrical pump,,Burundi,,,,2010,Water Mission,,,Community Management,,,,,,00.004.17,,,,,https://catalog.waterpointdata.org/datasets/water-mission-for-wpdx-reingestion-5f2379ed,https://catalog.waterpointdata.org/datafiles/water-mission-for-wpdx-reingestion-5f2379ed.csv,,BI,"(-2.86°, 29.76°)",2020-07-31T01:54:53.000,2020-07-31T01:54:53.000,POINT (29.76 -2.86),1,BDI,Burundi,Ngozi,Mwumba,Gakenke,electrical pump,,,,Community Management,community management,,
